symbol,type,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,profit,exit_reason,rr_ratio,session,day_of_week
SP500.,LONG,2026-01-08 03:00:00,2026-01-08 04:30:00,6930.36,6928.041428571428,6928.041428571428,6934.997142857143,0.9,-2.0867142857146974,SL,2.0,ASIA,3
DJ30.,SHORT,2026-01-08 04:25:00,2026-01-08 04:45:00,49014.41,48979.55285714286,49031.838571428576,48979.55285714286,0.1,3.4857142857144936,TP,2.0,ASIA,3
DJ30.,LONG,2026-01-08 10:25:00,2026-01-08 10:55:00,48940.91,48915.349285714285,48915.349285714285,49004.8117857143,0.1,-2.556071428571886,SL,2.5,EUROPE,3
SP500.,LONG,2026-01-08 10:10:00,2026-01-08 11:40:00,6917.99,6911.943571428571,6911.943571428571,6933.106071428572,0.3,-1.8139285714286415,SL,2.5,EUROPE,3
SP500.,SHORT,2026-01-08 12:30:00,2026-01-08 13:00:00,6912.49,6915.569285714286,6915.569285714286,6904.791785714285,0.4,-1.2317142857144063,SL,2.5,EUROPE,3
DJ30.,SHORT,2026-01-08 12:05:00,2026-01-08 13:05:00,48883.91,48902.59571428572,48902.59571428572,48837.195714285706,0.1,-1.868571428571886,SL,2.5,EUROPE,3
NAS100.,LONG,2026-01-08 10:10:00,2026-01-08 13:30:00,25619.4,25586.560714285715,25586.560714285715,25701.49821428572,0.1,-3.2839285714286235,SL,2.5,EUROPE,3
NAS100.,LONG,2026-01-08 13:40:00,2026-01-08 14:00:00,25620.15,25599.65535714286,25599.65535714286,25671.386607142857,0.1,-2.0494642857142025,SL,2.5,EUROPE,3
NAS100.,SHORT,2026-01-09 02:55:00,2026-01-09 03:20:00,25513.15,25482.835714285713,25528.307142857146,25482.835714285713,0.1,3.031428571428842,TP,2.0,ASIA,4
SP500.,SHORT,2026-01-09 03:00:00,2026-01-09 03:25:00,6925.16,6919.397857142856,6928.041071428572,6919.397857142856,0.2,1.1524285714287543,TP,2.0,ASIA,4
NAS100.,LONG,2026-01-09 05:15:00,2026-01-09 05:30:00,25534.65,25517.180357142857,25517.180357142857,25569.58928571429,0.1,-1.746964285714421,SL,2.0,ASIA,4
DJ30.,SHORT,2026-01-09 03:05:00,2026-01-09 06:35:00,49295.41,49293.41,49314.838571428576,49256.55285714286,0.1,0.2,TIME,2.0,ASIA,4
DJ30.,LONG,2026-01-09 06:50:00,2026-01-09 07:20:00,49301.41,49289.66,49289.66,49324.91,0.1,-1.175,SL,2.0,ASIA,4
SP500.,LONG,2026-01-09 08:35:00,2026-01-09 09:05:00,6928.21,6925.516428571428,6925.516428571428,6934.94392857143,0.2,-0.5387142857143772,SL,2.5,EUROPE,4
NAS100.,SHORT,2026-01-09 09:35:00,2026-01-09 09:45:00,25514.65,25528.373214285715,25528.373214285715,25480.34196428572,0.1,-1.3723214285713767,SL,2.5,EUROPE,4
SP500.,SHORT,2026-01-09 10:30:00,2026-01-09 10:40:00,6922.59,6926.1332142857145,6926.1332142857145,6913.731964285715,0.1,-0.35432142857143845,SL,2.5,EUROPE,4
NAS100.,LONG,2026-01-09 11:30:00,2026-01-09 15:00:00,25563.55,25585.15,25542.03214285714,25617.344642857148,0.1,2.160000000000218,TIME,2.5,EUROPE,4
DJ30.,LONG,2026-01-12 08:25:00,2026-01-12 09:20:00,49310.35,49296.1,49296.1,49345.975,0.1,-1.425,SL,2.5,EUROPE,0
NAS100.,LONG,2026-01-12 09:30:00,2026-01-12 10:15:00,25584.3,25568.067857142858,25568.067857142858,25624.88035714285,0.1,-1.6232142857141298,SL,2.5,EUROPE,0
SP500.,LONG,2026-01-12 09:40:00,2026-01-12 10:15:00,6929.85,6926.635714285714,6926.635714285714,6937.885714285716,0.2,-0.6428571428572468,SL,2.5,EUROPE,0
DJ30.,SHORT,2026-01-12 10:15:00,2026-01-12 11:00:00,49275.35,49215.80535714285,49299.16785714286,49215.80535714285,0.1,5.954464285714494,TP,2.5,EUROPE,0
NAS100.,LONG,2026-01-12 13:00:00,2026-01-12 14:50:00,25565.05,25609.291071428568,25547.35357142857,25609.291071428568,0.1,4.424107142856883,TP,2.5,EUROPE,0
SP500.,LONG,2026-01-12 13:20:00,2026-01-12 16:30:00,6927.98,6936.24607142857,6924.673571428571,6936.24607142857,0.3,2.4798214285710856,TP,2.5,EUROPE,0
DJ30.,SHORT,2026-01-13 01:55:00,2026-01-13 03:50:00,49567.78,49587.89785714285,49587.89785714285,49527.54428571429,0.1,-2.011785714285361,SL,2.0,ASIA,1
DJ30.,LONG,2026-01-13 04:15:00,2026-01-13 07:45:00,49588.78,49592.78,49569.99428571428,49626.351428571434,0.1,0.4,TIME,2.0,ASIA,1
NAS100.,LONG,2026-01-13 06:15:00,2026-01-13 08:10:00,25742.78,25772.672857142854,25727.83357142857,25772.672857142854,0.1,2.9892857142855065,TP,2.0,ASIA,1
SP500.,LONG,2026-01-13 04:50:00,2026-01-13 08:20:00,6972.57,6976.33,6969.445714285714,6978.818571428572,0.4,1.5040000000000875,TIME,2.0,ASIA,1
SP500.,SHORT,2026-01-13 10:35:00,2026-01-13 11:00:00,6972.95,6975.237142857143,6975.237142857143,6967.232142857141,0.8,-1.8297142857147266,SL,2.5,EUROPE,1
NAS100.,SHORT,2026-01-13 11:55:00,2026-01-13 15:25:00,25768.28,25770.23,25785.526428571426,25725.163928571434,0.1,-0.19500000000007278,TIME,2.5,EUROPE,1
NAS100.,LONG,2026-01-14 05:30:00,2026-01-14 06:05:00,25773.78,25762.485357142858,25762.485357142858,25796.36928571428,0.1,-1.12946428571413,SL,2.0,ASIA,2
NAS100.,SHORT,2026-01-14 12:10:00,2026-01-14 12:20:00,25690.03,25649.449642857144,25706.26214285714,25649.449642857144,0.1,4.058035714285507,TP,2.5,EUROPE,2
DJ30.,SHORT,2026-01-15 02:30:00,2026-01-15 03:00:00,49110.78,49133.03,49133.03,49066.28,0.1,-2.225,SL,2.0,ASIA,3
DJ30.,SHORT,2026-01-15 06:25:00,2026-01-15 07:05:00,49136.78,49153.887142857144,49153.887142857144,49102.56571428571,0.1,-1.7107142857144937,SL,2.0,ASIA,3
SP500.,SHORT,2026-01-15 05:50:00,2026-01-15 07:05:00,6924.32,6927.3875,6927.3875,6918.1849999999995,0.6,-1.8405000000000653,SL,2.0,ASIA,3
NAS100.,SHORT,2026-01-15 05:50:00,2026-01-15 07:10:00,25446.73,25465.062142857143,25465.062142857143,25410.065714285713,0.1,-1.833214285714348,SL,2.0,ASIA,3
SP500.,LONG,2026-01-15 07:25:00,2026-01-15 08:10:00,6930.08,6936.255000000001,6926.992499999999,6936.255000000001,0.4,2.4700000000004367,TP,2.0,ASIA,3
DJ30.,SHORT,2026-01-15 10:00:00,2026-01-15 10:10:00,49141.48,49164.762142857144,49164.762142857144,49083.274642857155,0.1,-2.3282142857140573,SL,2.5,EUROPE,3
DJ30.,LONG,2026-01-15 11:15:00,2026-01-15 14:20:00,49205.28,49262.6282142857,49182.34071428572,49262.6282142857,0.1,5.734821428570285,TP,2.5,EUROPE,3
NAS100.,LONG,2026-01-16 02:20:00,2026-01-16 03:05:00,25606.28,25636.201428571425,25591.319285714286,25636.201428571425,0.1,2.992142857142608,TP,2.0,ASIA,4
DJ30.,LONG,2026-01-16 02:15:00,2026-01-16 03:20:00,49502.78,49485.14071428571,49485.14071428571,49538.05857142857,0.1,-1.7639285714285506,SL,2.0,ASIA,4
SP500.,LONG,2026-01-16 02:10:00,2026-01-16 03:30:00,6956.62,6962.288571428572,6953.785714285714,6962.288571428572,0.6,3.4011428571433497,TP,2.0,ASIA,4
DJ30.,SHORT,2026-01-16 08:45:00,2026-01-16 09:05:00,49558.78,49572.70678571428,49572.70678571428,49523.96303571429,0.1,-1.3926785714284051,SL,2.5,EUROPE,4
SP500.,SHORT,2026-01-16 10:35:00,2026-01-16 10:50:00,6965.13,6968.484642857143,6968.484642857143,6956.743392857144,0.6,-2.0127857142855645,SL,2.5,EUROPE,4
SP500.,LONG,2026-01-16 13:25:00,2026-01-16 13:35:00,6971.0,6968.401785714285,6968.401785714285,6977.495535714286,0.7,-1.8187500000002728,SL,2.5,EUROPE,4
DJ30.,LONG,2026-01-19 08:45:00,2026-01-19 08:50:00,49064.35,49051.56428571428,49051.56428571428,49096.314285714296,0.1,-1.2785714285717404,SL,2.5,EUROPE,0
NAS100.,LONG,2026-01-19 08:05:00,2026-01-19 08:55:00,25279.6,25261.948214285712,25261.948214285712,25323.729464285716,0.1,-1.7651785714286234,SL,2.5,EUROPE,0
SP500.,LONG,2026-01-19 08:30:00,2026-01-19 08:55:00,6889.75,6886.6617857142855,6886.6617857142855,6897.470535714287,0.5,-1.5441071428572286,SL,2.5,EUROPE,0
SP500.,SHORT,2026-01-19 09:05:00,2026-01-19 09:10:00,6880.88,6884.458214285714,6884.458214285714,6871.934464285714,0.3,-1.0734642857142715,SL,2.5,EUROPE,0
NAS100.,SHORT,2026-01-20 02:30:00,2026-01-20 02:35:00,25224.6,25248.671428571426,25248.671428571426,25176.457142857143,0.1,-2.4071428571427536,SL,2.0,ASIA,1
SP500.,SHORT,2026-01-20 02:20:00,2026-01-20 02:35:00,6869.25,6873.5253571428575,6873.5253571428575,6860.699285714285,0.3,-1.2826071428572503,SL,2.0,ASIA,1
NAS100.,SHORT,2026-01-20 02:55:00,2026-01-20 03:05:00,25235.35,25264.694642857143,25264.694642857143,25176.66071428571,0.1,-2.934464285714421,SL,2.0,ASIA,1
SP500.,LONG,2026-01-20 04:35:00,2026-01-20 06:10:00,6881.43,6877.8725,6877.8725,6888.545,0.1,-0.35574999999998913,SL,2.0,ASIA,1
NAS100.,SHORT,2026-01-20 06:35:00,2026-01-20 06:55:00,25280.85,25252.27857142857,25295.135714285712,25252.27857142857,0.1,2.8571428571427533,TP,2.0,ASIA,1
SP500.,SHORT,2026-01-20 06:35:00,2026-01-20 06:55:00,6879.05,6874.627857142858,6881.261071428571,6874.627857142858,0.2,0.8844285714283615,TP,2.0,ASIA,1
DJ30.,LONG,2026-01-20 13:30:00,2026-01-20 14:45:00,48717.85,48811.96607142856,48680.203571428574,48811.96607142856,0.1,9.411607142855791,TP,2.5,EUROPE,1
SP500.,LONG,2026-01-20 13:40:00,2026-01-20 14:45:00,6838.25,6856.347321428572,6831.011071428571,6856.347321428572,0.1,1.8097321428572286,TP,2.5,EUROPE,1
NAS100.,LONG,2026-01-20 13:55:00,2026-01-20 16:30:00,25078.05,25166.942857142854,25042.492857142857,25166.942857142854,0.1,8.889285714285506,TP,2.5,EUROPE,1
DJ30.,LONG,2026-01-21 01:10:00,2026-01-21 01:45:00,48581.45,48552.82857142857,48552.82857142857,48638.69285714286,0.1,-2.8621428571430445,SL,2.0,ASIA,2
SP500.,LONG,2026-01-21 01:25:00,2026-01-21 01:45:00,6808.9,6804.717857142857,6804.717857142857,6817.2642857142855,0.7,-2.9275000000000544,SL,2.0,ASIA,2
SP500.,SHORT,2026-01-21 09:00:00,2026-01-21 09:05:00,6819.65,6822.791071428572,6822.791071428572,6811.797321428569,0.7,-2.198750000000473,SL,2.5,EUROPE,2
SP500.,SHORT,2026-01-21 11:20:00,2026-01-21 12:00:00,6819.28,6806.862142857142,6824.2471428571425,6806.862142857142,0.4,4.967142857142972,TP,2.5,EUROPE,2
DJ30.,LONG,2026-01-22 10:15:00,2026-01-22 10:50:00,49219.15,49298.34642857143,49187.47142857143,49298.34642857143,0.1,7.919642857142754,TP,2.5,EUROPE,3
NAS100.,LONG,2026-01-22 10:00:00,2026-01-22 10:50:00,25489.96,25564.870714285717,25459.995714285713,25564.870714285717,0.1,7.491071428571741,TP,2.5,EUROPE,3
SP500.,LONG,2026-01-22 10:05:00,2026-01-22 10:50:00,6905.43,6919.96125,6899.6175,6919.96125,0.4,5.8125,TP,2.5,EUROPE,3
SP500.,LONG,2026-01-23 02:40:00,2026-01-23 03:55:00,6919.6,6926.969285714284,6915.915357142859,6926.969285714284,1.3,9.580071428568226,TP,2.0,ASIA,4
DJ30.,LONG,2026-01-23 03:00:00,2026-01-23 06:30:00,49439.45,49453.45,49420.521428571425,49477.30714285714,0.2,2.8000000000000003,TIME,2.0,ASIA,4
DJ30.,SHORT,2026-01-23 09:05:00,2026-01-23 09:20:00,49447.45,49462.66428571428,49462.66428571428,49409.41428571429,0.3,-4.564285714284779,SL,2.5,EUROPE,4
SP500.,SHORT,2026-01-23 09:40:00,2026-01-23 10:10:00,6928.1,6921.633928571431,6930.686428571428,6921.633928571431,2.1,13.578749999995308,TP,2.5,EUROPE,4
NAS100.,SHORT,2026-01-23 09:55:00,2026-01-23 10:15:00,25573.76,25535.840357142857,25588.927857142855,25535.840357142857,0.3,11.37589285714239,TP,2.5,EUROPE,4
NAS100.,LONG,2026-01-23 13:45:00,2026-01-23 14:30:00,25506.51,25477.00107142857,25477.00107142857,25580.282321428567,0.2,-5.901785714285507,SL,2.5,EUROPE,4
NAS100.,LONG,2026-01-26 03:45:00,2026-01-26 04:40:00,25540.4,25504.9,25504.9,25611.4,0.2,-7.1000000000000005,SL,2.0,ASIA,0
DJ30.,LONG,2026-01-26 03:20:00,2026-01-26 04:45:00,49038.35,48997.02857142857,48997.02857142857,49120.99285714285,0.1,-4.132142857142753,SL,2.0,ASIA,0
SP500.,LONG,2026-01-26 03:35:00,2026-01-26 04:45:00,6901.82,6895.112857142857,6895.112857142857,6915.234285714285,1.1,-7.377857142856829,SL,2.0,ASIA,0
DJ30.,SHORT,2026-01-26 05:50:00,2026-01-26 06:30:00,49016.35,49037.24285714285,49037.24285714285,48974.56428571429,0.2,-4.178571428571013,SL,2.0,ASIA,0
NAS100.,LONG,2026-01-26 07:30:00,2026-01-26 10:05:00,25561.65,25609.328571428574,25537.810714285715,25609.328571428574,0.2,9.535714285714494,TP,2.0,ASIA,0
DJ30.,SHORT,2026-01-26 12:15:00,2026-01-26 12:35:00,49090.35,49124.1,49124.1,49005.975,0.1,-3.375,SL,2.5,EUROPE,0
NAS100.,LONG,2026-01-27 02:10:00,2026-01-27 03:45:00,25777.5,25812.410714285717,25760.04464285714,25812.410714285717,0.3,10.47321428571522,TP,2.0,ASIA,1
SP500.,LONG,2026-01-27 03:10:00,2026-01-27 04:05:00,6959.01,6963.5935714285715,6956.718214285715,6963.5935714285715,2.5,11.45892857142826,TP,2.0,ASIA,1
DJ30.,LONG,2026-01-27 03:50:00,2026-01-27 04:20:00,49322.37,49354.15571428571,49306.47714285715,49354.15571428571,0.4,12.714285714284053,TP,2.0,ASIA,1
DJ30.,SHORT,2026-01-27 12:50:00,2026-01-27 12:55:00,49398.07,49415.72357142858,49415.72357142858,49353.93607142856,0.5,-8.826785714289144,SL,2.5,EUROPE,1
SP500.,LONG,2026-01-27 13:30:00,2026-01-27 14:05:00,6975.89,6973.378214285714,6973.378214285714,6982.169464285715,3.3,-8.288892857143491,SL,2.5,EUROPE,1
SP500.,LONG,2026-01-28 01:45:00,2026-01-28 02:15:00,6987.27,6992.115000000002,6984.8475,6992.115000000002,3.1,15.019500000003609,TP,2.0,ASIA,2
DJ30.,SHORT,2026-01-28 06:00:00,2026-01-28 07:00:00,49026.37,49039.084285714285,49039.084285714285,49000.94142857144,0.7,-8.899999999997817,SL,2.0,ASIA,2
NAS100.,SHORT,2026-01-28 11:15:00,2026-01-28 12:10:00,26158.65,26185.489285714288,26185.489285714288,26091.551785714284,0.3,-8.05178571428587,SL,2.5,EUROPE,2
SP500.,LONG,2026-01-28 12:55:00,2026-01-28 13:00:00,7010.24,7006.866071428572,7006.866071428572,7018.674821428571,2.1,-7.085249999999269,SL,2.5,EUROPE,2
DJ30.,LONG,2026-01-28 12:35:00,2026-01-28 13:20:00,49077.87,49055.51285714286,49055.51285714286,49133.762857142865,0.3,-6.707142857143481,SL,2.5,EUROPE,2
SP500.,SHORT,2026-01-29 02:00:00,2026-01-29 03:00:00,6963.26,6974.4525,6974.4525,6940.875,0.5,-5.596250000000055,SL,2.0,ASIA,3
NAS100.,SHORT,2026-01-29 02:15:00,2026-01-29 05:45:00,26030.5,26086.0,26092.389285714286,25906.72142857143,0.1,-5.550000000000001,TIME,2.0,ASIA,3
NAS100.,LONG,2026-01-29 05:15:00,2026-01-29 07:30:00,26082.5,26131.421428571426,26058.039285714287,26131.421428571426,0.2,9.784285714285216,TP,2.0,ASIA,3
SP500.,SHORT,2026-01-29 12:10:00,2026-01-29 12:25:00,6993.64,6998.508928571428,6998.508928571428,6981.46767857143,1.2,-5.842714285713737,SL,2.5,EUROPE,3
DJ30.,SHORT,2026-01-29 13:00:00,2026-01-29 13:05:00,49021.07,49051.85928571429,49051.85928571429,48944.09678571428,0.1,-3.0789285714286962,SL,2.5,EUROPE,3
NAS100.,SHORT,2026-01-29 11:50:00,2026-01-29 14:35:00,26117.25,26058.575892857138,26140.719642857144,26058.575892857138,0.2,11.734821428572468,TP,2.5,EUROPE,3
DJ30.,SHORT,2026-01-30 02:05:00,2026-01-30 03:35:00,48979.37,48864.33428571429,49036.88785714286,48864.33428571429,0.1,11.503571428571014,TP,2.0,ASIA,4
SP500.,SHORT,2026-01-30 02:55:00,2026-01-30 03:35:00,6952.77,6936.882857142857,6960.713571428572,6936.882857142857,0.7,11.12100000000064,TP,2.0,ASIA,4
NAS100.,SHORT,2026-01-30 03:00:00,2026-01-30 03:40:00,25809.2,25721.510714285712,25853.044642857145,25721.510714285712,0.1,8.768928571428843,TP,2.0,ASIA,4
SP500.,LONG,2026-01-30 06:15:00,2026-01-30 06:50:00,6948.77,6942.650000000001,6942.650000000001,6961.01,1.5,-9.179999999999836,SL,2.0,ASIA,4
DJ30.,LONG,2026-01-30 06:35:00,2026-01-30 06:55:00,48884.37,48859.19142857143,48859.19142857143,48934.72714285715,0.3,-7.55357142857174,SL,2.0,ASIA,4
NAS100.,LONG,2026-01-30 06:25:00,2026-01-30 07:40:00,25771.2,25740.22142857143,25740.22142857143,25833.157142857144,0.2,-6.195714285714349,SL,2.0,ASIA,4
DJ30.,SHORT,2026-01-30 08:00:00,2026-01-30 08:25:00,48816.37,48742.530714285705,48845.90571428572,48742.530714285705,0.2,14.76785714285943,TP,2.5,EUROPE,4
SP500.,SHORT,2026-01-30 08:00:00,2026-01-30 08:55:00,6929.52,6915.283392857144,6935.214642857143,6915.283392857144,1.2,17.08392857142826,TP,2.5,EUROPE,4
NAS100.,SHORT,2026-01-30 08:15:00,2026-01-30 09:40:00,25679.9,25605.069642857146,25709.832142857143,25605.069642857146,0.2,14.966071428571013,TP,2.5,EUROPE,4
DJ30.,LONG,2026-01-30 13:00:00,2026-01-30 13:30:00,48731.07,48835.78428571429,48689.184285714284,48835.78428571429,0.2,20.942857142857974,TP,2.5,EUROPE,4
SP500.,LONG,2026-01-30 13:00:00,2026-01-30 13:50:00,6920.44,6941.394464285714,6912.058214285714,6941.394464285714,1.3,27.24080357142884,TP,2.5,EUROPE,4
SP500.,SHORT,2026-02-02 01:10:00,2026-02-02 01:35:00,6906.6,6917.7810714285715,6917.7810714285715,6884.237857142858,1.4,-15.653499999999621,SL,2.0,ASIA,0
NAS100.,LONG,2026-02-02 03:00:00,2026-02-02 03:05:00,25533.65,25480.344642857144,25480.344642857144,25640.260714285716,0.2,-10.66107142857145,SL,2.0,ASIA,0
DJ30.,LONG,2026-02-02 02:20:00,2026-02-02 03:10:00,48910.35,48854.81785714286,48854.81785714286,49021.41428571428,0.2,-11.106428571428115,SL,2.0,ASIA,0
DJ30.,LONG,2026-02-02 10:05:00,2026-02-02 10:50:00,48586.35,48714.287500000006,48535.174999999996,48714.287500000006,0.2,25.587500000001455,TP,2.5,EUROPE,0
NAS100.,LONG,2026-02-03 01:25:00,2026-02-03 04:35:00,25845.18,25818.755,25818.755,25898.03,0.5,-13.212499999999636,SL,2.0,ASIA,1
SP500.,LONG,2026-02-03 01:25:00,2026-02-03 04:35:00,6993.67,6988.677142857143,6988.677142857143,7003.655714285715,3.0,-14.97857142857174,SL,2.0,ASIA,1
DJ30.,SHORT,2026-02-03 04:30:00,2026-02-03 05:05:00,49438.42,49459.241428571426,49459.241428571426,49396.77714285714,0.7,-14.574999999999271,SL,2.0,ASIA,1
SP500.,LONG,2026-02-03 06:20:00,2026-02-03 08:15:00,6996.72,7003.390714285714,6993.384642857143,7003.390714285714,3.3,22.013357142856147,TP,2.0,ASIA,1
NAS100.,LONG,2026-02-03 06:15:00,2026-02-03 08:35:00,25868.68,25910.097857142857,25847.971071428572,25910.097857142857,0.5,20.70892857142826,TP,2.0,ASIA,1
DJ30.,SHORT,2026-02-03 11:05:00,2026-02-03 13:00:00,49467.12,49393.396785714314,49496.60928571428,49393.396785714314,0.5,36.86160714284415,TP,2.5,EUROPE,1
NAS100.,SHORT,2026-02-03 11:15:00,2026-02-03 14:00:00,25893.58,25834.606785714284,25917.169285714288,25834.606785714284,0.6,35.38392857143044,TP,2.5,EUROPE,1
NAS100.,SHORT,2026-02-04 07:05:00,2026-02-04 07:25:00,25329.38,25346.33535714286,25346.33535714286,25295.469285714284,1.3,-22.041964285716315,SL,2.0,ASIA,2
DJ30.,SHORT,2026-02-04 11:20:00,2026-02-04 11:50:00,49325.42,49364.95214285714,49364.95214285714,49226.58964285714,0.5,-19.766071428570285,SL,2.5,EUROPE,2
DJ30.,LONG,2026-02-04 12:30:00,2026-02-04 12:40:00,49443.42,49407.087857142855,49407.087857142855,49534.25035714285,0.5,-18.16607142857174,SL,2.5,EUROPE,2
SP500.,LONG,2026-02-04 13:25:00,2026-02-04 13:50:00,6931.69,6943.440892857141,6926.989642857143,6943.440892857141,3.5,41.12812499999518,TP,2.5,EUROPE,2
NAS100.,LONG,2026-02-04 13:30:00,2026-02-04 14:25:00,25371.88,25348.23892857143,25348.23892857143,25430.982678571425,0.6,-14.18464285714217,SL,2.5,EUROPE,2
DJ30.,LONG,2026-02-05 03:40:00,2026-02-05 04:05:00,49588.42,49559.10214285714,49559.10214285714,49647.055714285714,0.6,-17.590714285714785,SL,2.0,ASIA,3
DJ30.,SHORT,2026-02-05 10:50:00,2026-02-05 11:25:00,49368.92,49417.07,49417.07,49248.545,0.3,-14.445000000000435,SL,2.5,EUROPE,3
NAS100.,SHORT,2026-02-05 11:15:00,2026-02-05 11:25:00,24916.33,24965.465714285718,24965.465714285718,24793.490714285712,0.3,-14.740714285714784,SL,2.5,EUROPE,3
SP500.,SHORT,2026-02-05 11:15:00,2026-02-05 11:25:00,6881.16,6890.3475,6890.3475,6858.19125,1.9,-17.45625,SL,2.5,EUROPE,3
DJ30.,LONG,2026-02-05 13:10:00,2026-02-05 13:45:00,49464.42,49573.35749999999,49420.845,49573.35749999999,0.2,21.787499999998545,TP,2.5,EUROPE,3
SP500.,LONG,2026-02-05 13:55:00,2026-02-05 14:15:00,6896.54,6889.692857142857,6889.692857142857,6913.657857142857,2.1,-14.379000000000088,SL,2.5,EUROPE,3
NAS100.,LONG,2026-02-06 03:55:00,2026-02-06 05:40:00,24450.93,24396.344285714287,24396.344285714287,24560.101428571426,0.2,-10.917142857142608,SL,2.0,ASIA,4
SP500.,LONG,2026-02-06 03:55:00,2026-02-06 05:40:00,6785.9,6775.391071428571,6775.391071428571,6806.9178571428565,1.2,-12.61071428571413,SL,2.0,ASIA,4
DJ30.,LONG,2026-02-06 03:55:00,2026-02-06 06:35:00,48864.42,48810.03071428571,48810.03071428571,48973.19857142857,0.2,-10.877857142857103,SL,2.0,ASIA,4
NAS100.,SHORT,2026-02-06 06:55:00,2026-02-06 07:25:00,24375.88,24411.58,24411.58,24304.48,0.2,-7.140000000000146,SL,2.0,ASIA,4
DJ30.,SHORT,2026-02-06 06:50:00,2026-02-06 07:30:00,48798.42,48832.42,48832.42,48730.42,0.2,-6.800000000000001,SL,2.0,ASIA,4
SP500.,SHORT,2026-02-06 06:45:00,2026-02-06 07:30:00,6770.03,6776.7175,6776.7175,6756.655,1.5,-10.03125,SL,2.0,ASIA,4
NAS100.,LONG,2026-02-06 08:00:00,2026-02-06 08:40:00,24513.43,24471.092500000002,24471.092500000002,24619.273749999993,0.1,-4.233749999999782,SL,2.5,EUROPE,4
SP500.,LONG,2026-02-06 08:00:00,2026-02-06 08:50:00,6794.41,6786.331071428571,6786.331071428571,6814.6073214285725,0.9,-7.271035714286154,SL,2.5,EUROPE,4
DJ30.,LONG,2026-02-06 08:05:00,2026-02-06 10:00:00,48900.42,48859.88428571428,48859.88428571428,49001.75928571429,0.1,-4.053571428571741,SL,2.5,EUROPE,4
SP500.,SHORT,2026-02-09 04:20:00,2026-02-09 04:40:00,6944.6,6950.553928571429,6950.553928571429,6932.692142857142,1.0,-5.95392857142906,SL,2.0,ASIA,0
NAS100.,SHORT,2026-02-09 04:35:00,2026-02-09 06:50:00,25177.6,25108.678571428572,25212.06071428571,25108.678571428572,0.1,6.892142857142608,TP,2.0,ASIA,0
DJ30.,SHORT,2026-02-09 04:50:00,2026-02-09 08:00:00,50245.35,50195.56428571429,50270.24285714285,50195.56428571429,0.2,9.957142857142026,TP,2.0,ASIA,0
DJ30.,LONG,2026-02-09 07:55:00,2026-02-09 08:00:00,50239.35,50223.27857142857,50223.27857142857,50271.49285714285,0.3,-4.821428571428259,SL,2.0,ASIA,0
DJ30.,SHORT,2026-02-09 08:20:00,2026-02-09 08:30:00,50207.35,50232.85,50232.85,50143.6,0.2,-5.1000000000000005,SL,2.5,EUROPE,0
SP500.,LONG,2026-02-09 11:00:00,2026-02-09 11:35:00,6941.45,6935.047142857143,6935.047142857143,6957.457142857143,0.9,-5.762571428571391,SL,2.5,EUROPE,0
DJ30.,LONG,2026-02-10 03:45:00,2026-02-10 04:20:00,50174.39,50150.81857142857,50150.81857142857,50221.532857142854,0.2,-4.714285714285507,SL,2.0,ASIA,1
SP500.,LONG,2026-02-10 06:10:00,2026-02-10 07:35:00,6963.23,6969.119285714281,6960.285357142859,6969.119285714281,1.7,10.011785714279176,TP,2.0,ASIA,1
DJ30.,SHORT,2026-02-10 08:20:00,2026-02-10 09:10:00,50144.39,50162.71142857143,50162.71142857143,50098.586428571434,0.3,-5.496428571428259,SL,2.5,EUROPE,1
NAS100.,SHORT,2026-02-10 13:30:00,2026-02-10 14:00:00,25284.59,25304.768571428573,25304.768571428573,25234.14357142857,0.2,-4.035714285714493,SL,2.5,EUROPE,1
DJ30.,LONG,2026-02-10 10:35:00,2026-02-10 14:05:00,50189.39,50167.09,50163.26857142857,50254.69357142858,0.2,-4.460000000000583,TIME,2.5,EUROPE,1
DJ30.,SHORT,2026-02-10 13:50:00,2026-02-10 14:35:00,50196.09,50148.2775,50215.215,50148.2775,0.2,9.5625,TP,2.5,EUROPE,1
NAS100.,LONG,2026-02-11 01:45:00,2026-02-11 03:00:00,25207.89,25235.303571428572,25194.183214285713,25235.303571428572,0.4,10.965428571429221,TP,2.0,ASIA,2
SP500.,LONG,2026-02-11 01:45:00,2026-02-11 03:00:00,6958.73,6964.31714285714,6955.936428571429,6964.31714285714,2.0,11.174285714281723,TP,2.0,ASIA,2
DJ30.,LONG,2026-02-11 01:00:00,2026-02-11 03:45:00,50292.39,50347.20428571428,50264.98285714286,50347.20428571428,0.2,10.96285714285623,TP,2.0,ASIA,2
NAS100.,SHORT,2026-02-11 07:00:00,2026-02-11 07:10:00,25236.39,25249.675714285713,25249.675714285713,25209.818571428572,0.6,-7.971428571428259,SL,2.0,ASIA,2
DJ30.,SHORT,2026-02-11 07:40:00,2026-02-11 08:00:00,50328.39,50342.31857142857,50342.31857142857,50300.532857142854,0.5,-6.964285714286234,SL,2.0,ASIA,2
DJ30.,SHORT,2026-02-11 11:50:00,2026-02-11 12:00:00,50311.89,50249.273928571434,50336.936428571425,50249.273928571434,0.3,18.784821428569558,TP,2.5,EUROPE,2
